Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Ellipse Scale_minRangeValue,Ellipse Scale_maxRangeValue,Ellipse Scale_completed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
665204124ac94a66829d30cb,28,I13,,28,2024-05-27T20:24:09.9188132+00:00,Ellipse Scale,2024-05-27T20:24:20.9286193+00:00,,1,5,TRUE,,,,,
665204124ac94a66829d30cb,29,S13,,29,2024-05-27T20:24:23.2447575+00:00,Ellipse Scale,2024-05-27T20:24:31.1165648+00:00,,1,4.997905242718633,TRUE,,,,,
665204124ac94a66829d30cb,30,I14,,30,2024-05-27T20:24:33.021263+00:00,Ellipse Scale,2024-05-27T20:24:41.2369057+00:00,,4.987433470717029,4.993778989734285,TRUE,,,,,
665204124ac94a66829d30cb,31,S14,,31,2024-05-27T20:24:43.2281337+00:00,Ellipse Scale,2024-05-27T20:24:49.14376+00:00,,3.5629747694979876,4.530767657,TRUE,,,,,
665204124ac94a66829d30cb,32,Overall,,32,2024-05-27T20:24:50.7021616+00:00,Ellipse Scale,2024-05-27T20:24:59.8127106+00:00,,4.449419781489788,4.4566855848280245,TRUE,,,,,
665204124ac94a66829d30cb,34,Ease,,34,2024-05-27T20:25:12.7331978+00:00,Discrete Scale,2024-05-27T20:25:22.4293315+00:00,,,,,3,4,,,
665204124ac94a66829d30cb,35,Meaningfulness,,35,2024-05-27T20:25:24.2103929+00:00,Discrete Scale,2024-05-27T20:25:35.5484133+00:00,,,,,4,5,,,
665204124ac94a66829d30cb,37,Device,,37,2024-05-27T20:25:43.0636154+00:00,Choose One,2024-05-27T20:25:45.7742771+00:00,,,,,,,Desktop,0,
665204124ac94a66829d30cb,38,Free text,,38,2024-05-27T20:25:48.017675+00:00,Free Text,2024-05-27T20:25:59.1007934+00:00,,,,,,,,,No problems
665204124ac94a66829d30cb,39,Time,,39,2024-05-27T20:25:59.2482565+00:00,Choose One,2024-05-27T20:26:01.4618859+00:00,,,,,,,Within the last 7 days,0,
665204124ac94a66829d30cb,40,Frequency,,40,2024-05-27T20:26:02.9138048+00:00,Choose One,2024-05-27T20:26:05.515822+00:00,,,,,,,Weekly,1,
665204124ac94a66829d30cb,41,Propose,,41,2024-05-27T20:26:07.6743428+00:00,Choose One,2024-05-27T20:26:20.7612312+00:00,,,,,,,Personal Matters,5,
665204124ac94a66829d30cb,42,Gender,,42,2024-05-27T20:26:22.7141287+00:00,Choose One,2024-05-27T20:26:25.03174+00:00,,,,,,,Female,1,
665204124ac94a66829d30cb,43,Age,,43,2024-05-27T20:26:26.2764896+00:00,Choose One,2024-05-27T20:26:28.8674587+00:00,,,,,,,35-44 years,2,
5e4da2248f2be10718acf61b,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T20:12:58.9012886+00:00,Confirmation,2024-05-27T20:13:02.7093386+00:00,TRUE,,,,,,,,
5e4da2248f2be10718acf61b,4,I1 ,,4,2024-05-27T20:19:23.9185894+00:00,Ellipse Scale,2024-05-27T20:19:59.6482317+00:00,,1,2.797255914707704,TRUE,,,,,
5e4da2248f2be10718acf61b,5,S1,,5,2024-05-27T20:20:01.1115711+00:00,Ellipse Scale,2024-05-27T20:20:10.1066377+00:00,,2.9550411589837258,4.398692854696488,TRUE,,,,,
5e4da2248f2be10718acf61b,6,I2,,6,2024-05-27T20:20:11.3313132+00:00,Ellipse Scale,2024-05-27T20:20:17.102786+00:00,,1.8122858486406992,3.2294655192400503,TRUE,,,,,
5e4da2248f2be10718acf61b,7,S2,,7,2024-05-27T20:20:18.2583756+00:00,Ellipse Scale,2024-05-27T20:20:24.9312199+00:00,,2.189866456803268,3.4930573350976504,TRUE,,,,,
5e4da2248f2be10718acf61b,8,I3,,8,2024-05-27T20:20:26.0110712+00:00,Ellipse Scale,2024-05-27T20:20:34.1120092+00:00,,2.0210904622178045,3.8397756485233057,TRUE,,,,,
5e4da2248f2be10718acf61b,9,S3,,9,2024-05-27T20:20:35.3618289+00:00,Ellipse Scale,2024-05-27T20:20:47.8462176+00:00,,2.1600946505315544,4.138092216589955,TRUE,,,,,
5e4da2248f2be10718acf61b,10,I4,,10,2024-05-27T20:20:48.8195369+00:00,Ellipse Scale,2024-05-27T20:20:56.8869336+00:00,,1.8760374714126025,4.0054811201731955,TRUE,,,,,
5e4da2248f2be10718acf61b,11,S4,,11,2024-05-27T20:20:57.8380312+00:00,Ellipse Scale,2024-05-27T20:21:06.0274502+00:00,,2.055674208258898,2.800214544776895,TRUE,,,,,
5e4da2248f2be10718acf61b,12,I5,,12,2024-05-27T20:21:07.043459+00:00,Ellipse Scale,2024-05-27T20:21:11.4271223+00:00,,2.875856395997997,4.464557947593773,TRUE,,,,,
5e4da2248f2be10718acf61b,13,S5,,13,2024-05-27T20:21:12.2871814+00:00,Ellipse Scale,2024-05-27T20:21:15.865332+00:00,,3.004912567399479,4.094445094,TRUE,,,,,
5e4da2248f2be10718acf61b,14,I6,,14,2024-05-27T20:21:16.7634062+00:00,Ellipse Scale,2024-05-27T20:21:20.7303021+00:00,,4.119469180814768,5,TRUE,,,,,
5e4da2248f2be10718acf61b,15,S6,,15,2024-05-27T20:21:21.7093721+00:00,Ellipse Scale,2024-05-27T20:21:24.4033176+00:00,,2.0607582783446485,2.9504454116701897,TRUE,,,,,
5e4da2248f2be10718acf61b,16,I7,,16,2024-05-27T20:21:25.5940485+00:00,Ellipse Scale,2024-05-27T20:21:30.9652082+00:00,,2.1595202314528756,2.623854912153899,TRUE,,,,,
5e4da2248f2be10718acf61b,17,S7,,17,2024-05-27T20:21:31.9446979+00:00,Ellipse Scale,2024-05-27T20:21:35.0111217+00:00,,3.268980346746376,3.994376650461644,TRUE,,,,,
5e4da2248f2be10718acf61b,18,I8,,18,2024-05-27T20:21:35.8861013+00:00,Ellipse Scale,2024-05-27T20:21:46.4498478+00:00,,3.0136544713341435,4.024222774847604,TRUE,,,,,
5e4da2248f2be10718acf61b,19,S8,,19,2024-05-27T20:21:47.4567782+00:00,Ellipse Scale,2024-05-27T20:21:49.7303484+00:00,,2.128231502014871,2.8746892976082563,TRUE,,,,,
5e4da2248f2be10718acf61b,20,I9,,20,2024-05-27T20:21:50.9121428+00:00,Ellipse Scale,2024-05-27T20:21:55.0541704+00:00,,1.0849389777528384,1.777697066,TRUE,,,,,
5e4da2248f2be10718acf61b,21,S9,,21,2024-05-27T20:21:56.0356888+00:00,Ellipse Scale,2024-05-27T20:21:59.2712591+00:00,,3.002186064698166,3.1185200459101337,TRUE,,,,,
5e4da2248f2be10718acf61b,22,I10,,22,2024-05-27T20:22:00.1795177+00:00,Ellipse Scale,2024-05-27T20:22:06.7860534+00:00,,2.7097342288603583,3.1956412510638135,TRUE,,,,,
5e4da2248f2be10718acf61b,23,S10,,23,2024-05-27T20:22:07.697859+00:00,Ellipse Scale,2024-05-27T20:22:10.5320793+00:00,,3.4834049349112477,3.8632625568464714,TRUE,,,,,
5e4da2248f2be10718acf61b,24,I11,,24,2024-05-27T20:22:11.4076308+00:00,Ellipse Scale,2024-05-27T20:22:14.6267089+00:00,,2.2282866491488633,2.8930559499705266,TRUE,,,,,
5e4da2248f2be10718acf61b,25,S11,,25,2024-05-27T20:22:15.4902108+00:00,Ellipse Scale,2024-05-27T20:22:17.3607576+00:00,,3.3682454228731187,3.876690043776584,TRUE,,,,,
5e4da2248f2be10718acf61b,26,I12,,26,2024-05-27T20:22:18.1784778+00:00,Ellipse Scale,2024-05-27T20:22:20.9983755+00:00,,3.397046665437295,3.801470122482133,TRUE,,,,,
5e4da2248f2be10718acf61b,27,S12,,27,2024-05-27T20:22:21.8667989+00:00,Ellipse Scale,2024-05-27T20:22:23.6827144+00:00,,4.296052846682294,4.716798306398877,TRUE,,,,,
5e4da2248f2be10718acf61b,28,I13,,28,2024-05-27T20:22:25.9268353+00:00,Ellipse Scale,2024-05-27T20:22:29.3080754+00:00,,4.336753074781282,5,TRUE,,,,,
5e4da2248f2be10718acf61b,29,S13,,29,2024-05-27T20:22:30.2265101+00:00,Ellipse Scale,2024-05-27T20:22:32.7532807+00:00,,1.3202779926099293,2.110535264068171,TRUE,,,,,
5e4da2248f2be10718acf61b,30,I14,,30,2024-05-27T20:22:34.2142916+00:00,Ellipse Scale,2024-05-27T20:22:38.0669491+00:00,,2.9691284206032167,3.685592379852634,TRUE,,,,,
5e4da2248f2be10718acf61b,31,S14,,31,2024-05-27T20:22:39.2214213+00:00,Ellipse Scale,2024-05-27T20:22:40.5813997+00:00,,3.066144112266309,3.616141629697067,TRUE,,,,,
5e4da2248f2be10718acf61b,32,Overall,,32,2024-05-27T20:22:41.6579648+00:00,Ellipse Scale,2024-05-27T20:22:45.9841877+00:00,,2.762082090029025,3.2410113579228077,TRUE,,,,,
5e4da2248f2be10718acf61b,34,Ease,,34,2024-05-27T20:22:52.1083238+00:00,Discrete Scale,2024-05-27T20:23:00.0878904+00:00,,,,,4,5,,,
5e4da2248f2be10718acf61b,35,Meaningfulness,,35,2024-05-27T20:23:01.125971+00:00,Discrete Scale,2024-05-27T20:23:07.0027614+00:00,,,,,5,6,,,
5e4da2248f2be10718acf61b,37,Device,,37,2024-05-27T20:23:12.5012737+00:00,Choose One,2024-05-27T20:23:35.8504576+00:00,,,,,,,Mobile phone,1,
5e4da2248f2be10718acf61b,38,Free text,,38,2024-05-27T20:23:37.2551119+00:00,Free Text,2024-05-27T20:23:42.3607193+00:00,,,,,,,,,No
5e4da2248f2be10718acf61b,39,Time,,39,2024-05-27T20:23:42.4952323+00:00,Choose One,2024-05-27T20:23:45.2115286+00:00,,,,,,,Within the last 7 days,0,
5e4da2248f2be10718acf61b,40,Frequency,,40,2024-05-27T20:23:46.7552374+00:00,Choose One,2024-05-27T20:23:47.7684064+00:00,,,,,,,Daily,0,
5e4da2248f2be10718acf61b,41,Propose,,41,2024-05-27T20:23:48.4154271+00:00,Choose One,2024-05-27T20:23:50.2981991+00:00,,,,,,,Commuting,0,
5e4da2248f2be10718acf61b,42,Gender,,42,2024-05-27T20:23:50.7743631+00:00,Choose One,2024-05-27T20:23:51.8420338+00:00,,,,,,,Male,0,
5e4da2248f2be10718acf61b,43,Age,,43,2024-05-27T20:23:52.2847995+00:00,Choose One,2024-05-27T20:23:54.9449253+00:00,,,,,,,35-44 years,2,
5ea00187a318681b9bed99dd,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T20:17:08.0163001+00:00,Confirmation,2024-05-27T20:17:21.9768087+00:00,TRUE,,,,,,,,
5ea00187a318681b9bed99dd,4,I1 ,,4,2024-05-27T20:18:04.8560227+00:00,Ellipse Scale,2024-05-27T20:18:34.863783+00:00,,2.992985701611466,3.0288033521230733,TRUE,,,,,
5ea00187a318681b9bed99dd,5,S1,,5,2024-05-27T20:18:36.9226232+00:00,Ellipse Scale,2024-05-27T20:18:43.7396994+00:00,,2.999476431,3.001191702895007,TRUE,,,,,
5ea00187a318681b9bed99dd,6,I2,,6,2024-05-27T20:18:45.1959927+00:00,Ellipse Scale,2024-05-27T20:18:52.4991346+00:00,,3.496171859915842,3.4980363348571877,TRUE,,,,,
5ea00187a318681b9bed99dd,7,S2,,7,2024-05-27T20:18:56.0852789+00:00,Ellipse Scale,2024-05-27T20:19:04.8428362+00:00,,3.0017162109590045,3.0036659451071945,TRUE,,,,,
5ea00187a318681b9bed99dd,8,I3,,8,2024-05-27T20:19:06.7083584+00:00,Ellipse Scale,2024-05-27T20:19:13.5521754+00:00,,3.0190475803103523,3.022309591765451,TRUE,,,,,
5ea00187a318681b9bed99dd,9,S3,,9,2024-05-27T20:19:15.3967801+00:00,Ellipse Scale,2024-05-27T20:19:20.0149568+00:00,,3.996595919530443,4.001953799505167,TRUE,,,,,
5ea00187a318681b9bed99dd,10,I4,,10,2024-05-27T20:19:21.5545463+00:00,Ellipse Scale,2024-05-27T20:19:27.4193139+00:00,,2.991097081779519,2.994345471456229,TRUE,,,,,
5ea00187a318681b9bed99dd,11,S4,,11,2024-05-27T20:19:28.7432944+00:00,Ellipse Scale,2024-05-27T20:19:32.1549565+00:00,,4.991606376853317,4.993716048,TRUE,,,,,
5ea00187a318681b9bed99dd,12,I5,,12,2024-05-27T20:19:33.6265525+00:00,Ellipse Scale,2024-05-27T20:19:38.53337+00:00,,4.003836680319839,4.0049880887410865,TRUE,,,,,
5ea00187a318681b9bed99dd,13,S5,,13,2024-05-27T20:19:39.6847277+00:00,Ellipse Scale,2024-05-27T20:19:42.7748381+00:00,,4.009164782858118,4.021688655331885,TRUE,,,,,
5ea00187a318681b9bed99dd,14,I6,,14,2024-05-27T20:19:44.2998562+00:00,Ellipse Scale,2024-05-27T20:19:50.6330413+00:00,,2.991097081779519,2.993147739608892,TRUE,,,,,
5ea00187a318681b9bed99dd,15,S6,,15,2024-05-27T20:19:51.4685805+00:00,Ellipse Scale,0001-01-01T00:00:00+00:00,,,,,,,,,
5ea00187a318681b9bed99dd,16,I7,,16,2024-05-27T20:19:58.2273669+00:00,Ellipse Scale,2024-05-27T20:20:03.9077741+00:00,,2.9943744869184847,2.995286915981726,TRUE,,,,,
5ea00187a318681b9bed99dd,17,S7,,17,2024-05-27T20:20:05.4680454+00:00,Ellipse Scale,2024-05-27T20:20:10.8090562+00:00,,4.003075160214528,4.004975268295384,TRUE,,,,,
5ea00187a318681b9bed99dd,18,I8,,18,2024-05-27T20:20:11.7324205+00:00,Ellipse Scale,2024-05-27T20:20:24.3573973+00:00,,4.964001370294389,4.964388486937813,TRUE,,,,,
5ea00187a318681b9bed99dd,19,S8,,19,2024-05-27T20:20:25.5993409+00:00,Ellipse Scale,2024-05-27T20:20:30.9615947+00:00,,4.993716048,4.993716048,TRUE,,,,,
5ea00187a318681b9bed99dd,20,I9,,20,2024-05-27T20:20:32.1661222+00:00,Ellipse Scale,2024-05-27T20:20:46.0588418+00:00,,4.988049014629949,4.991478058782759,TRUE,,,,,
5ea00187a318681b9bed99dd,21,S9,,21,2024-05-27T20:20:47.8562616+00:00,Ellipse Scale,2024-05-27T20:20:50.760354+00:00,,3.0159030997588427,3.0182505712822776,TRUE,,,,,
5ea00187a318681b9bed99dd,22,I10,,22,2024-05-27T20:20:52.3780471+00:00,Ellipse Scale,2024-05-27T20:20:56.6562744+00:00,,3.9882168904049746,3.9949303360415325,TRUE,,,,,
5ea00187a318681b9bed99dd,23,S10,,23,2024-05-27T20:20:58.7732582+00:00,Ellipse Scale,2024-05-27T20:21:01.7777384+00:00,,3.9949414202263993,3.9959134914160925,TRUE,,,,,
5ea00187a318681b9bed99dd,24,I11,,24,2024-05-27T20:21:03.2858435+00:00,Ellipse Scale,2024-05-27T20:21:09.8043022+00:00,,1,1.0010474585505518,TRUE,,,,,
5ea00187a318681b9bed99dd,25,S11,,25,2024-05-27T20:21:10.8075548+00:00,Ellipse Scale,2024-05-27T20:21:21.1583433+00:00,,2.9932141582325054,2.999476431,TRUE,,,,,
5ea00187a318681b9bed99dd,26,I12,,26,2024-05-27T20:21:22.2043582+00:00,Ellipse Scale,2024-05-27T20:21:29.0568859+00:00,,1,1.0057999959685564,TRUE,,,,,
5ea00187a318681b9bed99dd,27,S12,,27,2024-05-27T20:21:30.8957539+00:00,Ellipse Scale,0001-01-01T00:00:00+00:00,,,,,,,,,
5ea00187a318681b9bed99dd,28,I13,,28,2024-05-27T20:21:35.4853364+00:00,Ellipse Scale,2024-05-27T20:21:40.9322914+00:00,,2.9965472088588503,2.997586171,TRUE,,,,,
5ea00187a318681b9bed99dd,29,S13,,29,2024-05-27T20:21:42.0364728+00:00,Ellipse Scale,0001-01-01T00:00:00+00:00,,,,,,,,,
5ea00187a318681b9bed99dd,30,I14,,30,2024-05-27T20:21:44.7084799+00:00,Ellipse Scale,2024-05-27T20:21:50.6782488+00:00,,4.015697194,4.016270130557759,TRUE,,,,,
5ea00187a318681b9bed99dd,31,S14,,31,2024-05-27T20:21:51.7728272+00:00,Ellipse Scale,2024-05-27T20:21:55.2054483+00:00,,4.008818013859829,4.0167975395022495,TRUE,,,,,
5ea00187a318681b9bed99dd,32,Overall,,32,2024-05-27T20:21:57.0964828+00:00,Ellipse Scale,2024-05-27T20:22:00.8034533+00:00,,4.006828317663821,4.011669059616114,TRUE,,,,,
5ea00187a318681b9bed99dd,34,Ease,,34,2024-05-27T20:22:05.8948765+00:00,Discrete Scale,2024-05-27T20:22:12.9905913+00:00,,,,,7,8,,,
5ea00187a318681b9bed99dd,35,Meaningfulness,,35,2024-05-27T20:22:14.2011535+00:00,Discrete Scale,2024-05-27T20:22:23.8366217+00:00,,,,,7,8,,,
5ea00187a318681b9bed99dd,37,Device,,37,2024-05-27T20:22:28.1076004+00:00,Choose One,2024-05-27T20:22:31.3571571+00:00,,,,,,,Desktop,0,
5ea00187a318681b9bed99dd,38,Free text,,38,2024-05-27T20:22:33.3321123+00:00,Free Text,2024-05-27T20:22:43.0673279+00:00,,,,,,,,,
5ea00187a318681b9bed99dd,39,Time,,39,2024-05-27T20:22:44.2971773+00:00,Choose One,2024-05-27T20:22:47.6190306+00:00,,,,,,,Within the last 7 days,0,
5ea00187a318681b9bed99dd,40,Frequency,,40,2024-05-27T20:22:49.3102771+00:00,Choose One,2024-05-27T20:22:51.8651469+00:00,,,,,,,Weekly,1,
5ea00187a318681b9bed99dd,41,Propose,,41,2024-05-27T20:22:53.6081136+00:00,Choose One,2024-05-27T20:22:59.2985909+00:00,,,,,,,Leisure /Eating out /Non-essential shopping ,4,
5ea00187a318681b9bed99dd,42,Gender,,42,2024-05-27T20:23:02.3580124+00:00,Choose One,2024-05-27T20:23:04.9987979+00:00,,,,,,,Female,1,
5ea00187a318681b9bed99dd,43,Age,,43,2024-05-27T20:23:06.5251471+00:00,Choose One,2024-05-27T20:23:08.9440237+00:00,,,,,,,55-64 years,4,
5ec1250ae718fe3ed494c474,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T20:25:35.193336+00:00,Confirmation,2024-05-27T20:25:43.985788+00:00,TRUE,,,,,,,,
5ec1250ae718fe3ed494c474,4,I1 ,,4,2024-05-27T20:26:52.4696814+00:00,Ellipse Scale,2024-05-27T20:26:59.9775264+00:00,,3.0288538890060828,4.176645621595007,TRUE,,,,,
5ec1250ae718fe3ed494c474,5,S1,,5,2024-05-27T20:27:01.1582851+00:00,Ellipse Scale,2024-05-27T20:27:03.1589932+00:00,,3.4637058268432686,4.060711227229774,TRUE,,,,,
5ec1250ae718fe3ed494c474,6,I2,,6,2024-05-27T20:27:04.1837055+00:00,Ellipse Scale,2024-05-27T20:27:07.461822+00:00,,2.1635995237308174,3.8572778237412457,TRUE,,,,,
5ec1250ae718fe3ed494c474,7,S2,,7,2024-05-27T20:27:08.3616103+00:00,Ellipse Scale,2024-05-27T20:27:12.5249797+00:00,,2.2029063637787276,3.9848745299796313,TRUE,,,,,
5ec1250ae718fe3ed494c474,8,I3,,8,2024-05-27T20:27:13.2914982+00:00,Ellipse Scale,2024-05-27T20:27:26.956425+00:00,,2.8913295420011593,4.141711093134559,TRUE,,,,,
5ec1250ae718fe3ed494c474,9,S3,,9,2024-05-27T20:27:27.7120081+00:00,Ellipse Scale,2024-05-27T20:27:29.040145+00:00,,1.865425356864757,2.9217282440275882,TRUE,,,,,
5ec1250ae718fe3ed494c474,10,I4,,10,2024-05-27T20:27:29.8066453+00:00,Ellipse Scale,2024-05-27T20:27:33.0776418+00:00,,2.5338580512446285,3.3898650689315284,TRUE,,,,,
5ec1250ae718fe3ed494c474,11,S4,,11,2024-05-27T20:27:33.874925+00:00,Ellipse Scale,2024-05-27T20:27:35.7122834+00:00,,2.1081695270624197,3.052102085160974,TRUE,,,,,
5ec1250ae718fe3ed494c474,12,I5,,12,2024-05-27T20:27:36.4574422+00:00,Ellipse Scale,2024-05-27T20:27:38.3106478+00:00,,3.2378984692495467,3.984456560899586,TRUE,,,,,
5ec1250ae718fe3ed494c474,13,S5,,13,2024-05-27T20:27:38.9731109+00:00,Ellipse Scale,2024-05-27T20:27:40.6529649+00:00,,3.523368650444365,4.517456583344711,TRUE,,,,,
5ec1250ae718fe3ed494c474,14,I6,,14,2024-05-27T20:27:41.4545459+00:00,Ellipse Scale,2024-05-27T20:27:44.3702547+00:00,,4.221004863928956,5,TRUE,,,,,
5ec1250ae718fe3ed494c474,15,S6,,15,2024-05-27T20:27:45.1640196+00:00,Ellipse Scale,2024-05-27T20:27:46.5502137+00:00,,1.478724716595442,2.344157301189779,TRUE,,,,,
5ec1250ae718fe3ed494c474,16,I7,,16,2024-05-27T20:27:47.390016+00:00,Ellipse Scale,2024-05-27T20:27:59.642832+00:00,,2.7053460857145746,3.863115893,TRUE,,,,,
5ec1250ae718fe3ed494c474,17,S7,,17,2024-05-27T20:28:00.4750862+00:00,Ellipse Scale,2024-05-27T20:28:01.8171668+00:00,,3.284465183130805,4.147336248267791,TRUE,,,,,
5ec1250ae718fe3ed494c474,18,I8,,18,2024-05-27T20:28:02.6236112+00:00,Ellipse Scale,2024-05-27T20:28:06.2905313+00:00,,3.397381614096773,4.533364130017492,TRUE,,,,,
5ec1250ae718fe3ed494c474,19,S8,,19,2024-05-27T20:28:07.3322835+00:00,Ellipse Scale,2024-05-27T20:28:08.9772073+00:00,,1.498437738,3.389575305014638,TRUE,,,,,
5ec1250ae718fe3ed494c474,20,I9,,20,2024-05-27T20:28:09.9066475+00:00,Ellipse Scale,2024-05-27T20:28:12.2610491+00:00,,1,2.2066664295184477,TRUE,,,,,
5ec1250ae718fe3ed494c474,21,S9,,21,2024-05-27T20:28:13.2968228+00:00,Ellipse Scale,2024-05-27T20:28:17.3626269+00:00,,2.259587722,3.294888693836587,TRUE,,,,,
5ec1250ae718fe3ed494c474,22,I10,,22,2024-05-27T20:28:18.3389168+00:00,Ellipse Scale,2024-05-27T20:28:22.290563+00:00,,2.984113565575396,4.537853969902259,TRUE,,,,,
5ec1250ae718fe3ed494c474,23,S10,,23,2024-05-27T20:28:23.2759048+00:00,Ellipse Scale,2024-05-27T20:28:24.3749506+00:00,,2.586173727182147,4.060162645009381,TRUE,,,,,
5ec1250ae718fe3ed494c474,24,I11,,24,2024-05-27T20:28:25.1266558+00:00,Ellipse Scale,2024-05-27T20:28:50.0923462+00:00,,2.537251362,3.6732930029561155,TRUE,,,,,
5ec1250ae718fe3ed494c474,25,S11,,25,2024-05-27T20:28:51.0266661+00:00,Ellipse Scale,2024-05-27T20:28:52.1493207+00:00,,3.282448963,3.8584027912463665,TRUE,,,,,
5ec1250ae718fe3ed494c474,26,I12,,26,2024-05-27T20:28:52.9053624+00:00,Ellipse Scale,2024-05-27T20:28:55.6560954+00:00,,3.913470698445205,5,TRUE,,,,,
5ec1250ae718fe3ed494c474,27,S12,,27,2024-05-27T20:28:56.439148+00:00,Ellipse Scale,2024-05-27T20:28:57.9874945+00:00,,3.159421099,4.500871002207868,TRUE,,,,,
5ec1250ae718fe3ed494c474,28,I13,,28,2024-05-27T20:28:58.9614765+00:00,Ellipse Scale,2024-05-27T20:29:01.6164265+00:00,,4.080089367428219,5,TRUE,,,,,
5ec1250ae718fe3ed494c474,29,S13,,29,2024-05-27T20:29:02.3870176+00:00,Ellipse Scale,2024-05-27T20:29:03.4915236+00:00,,1,2.096599296895077,TRUE,,,,,
5ec1250ae718fe3ed494c474,30,I14,,30,2024-05-27T20:29:04.4083538+00:00,Ellipse Scale,2024-05-27T20:29:07.3610478+00:00,,2.987170258420524,4.187551636781587,TRUE,,,,,
5ec1250ae718fe3ed494c474,31,S14,,31,2024-05-27T20:29:08.1122627+00:00,Ellipse Scale,2024-05-27T20:29:09.3241391+00:00,,2.667188931648199,3.354167755228652,TRUE,,,,,
5ec1250ae718fe3ed494c474,32,Overall,,32,2024-05-27T20:29:10.1673162+00:00,Ellipse Scale,2024-05-27T20:29:14.3227844+00:00,,2.651256424514388,3.9087202442845608,TRUE,,,,,
5ec1250ae718fe3ed494c474,34,Ease,,34,2024-05-27T20:31:09.1176954+00:00,Discrete Scale,2024-05-27T20:31:12.5851994+00:00,,,,,5,6,,,
5ec1250ae718fe3ed494c474,35,Meaningfulness,,35,2024-05-27T20:31:13.5546122+00:00,Discrete Scale,2024-05-27T20:31:17.2049157+00:00,,,,,6,7,,,
5ec1250ae718fe3ed494c474,37,Device,,37,2024-05-27T20:31:22.4380911+00:00,Choose One,2024-05-27T20:31:25.007843+00:00,,,,,,,Mobile phone,1,
5ec1250ae718fe3ed494c474,38,Free text,,38,2024-05-27T20:31:26.0036888+00:00,Free Text,2024-05-27T20:31:34.5258017+00:00,,,,,,,,,No issues
5ec1250ae718fe3ed494c474,39,Time,,39,2024-05-27T20:31:34.6703378+00:00,Choose One,2024-05-27T20:31:37.7206636+00:00,,,,,,,Within the last 7 days,0,
5ec1250ae718fe3ed494c474,40,Frequency,,40,2024-05-27T20:31:38.9848889+00:00,Choose One,2024-05-27T20:31:45.1278365+00:00,,,,,,,Weekly,1,
5ec1250ae718fe3ed494c474,41,Propose,,41,2024-05-27T20:31:46.3481391+00:00,Choose One,2024-05-27T20:31:48.2671302+00:00,,,,,,,Business / Work Travel,1,
5ec1250ae718fe3ed494c474,42,Gender,,42,2024-05-27T20:31:49.1293037+00:00,Choose One,2024-05-27T20:31:50.6365474+00:00,,,,,,,Female,1,
5ec1250ae718fe3ed494c474,43,Age,,43,2024-05-27T20:31:51.420852+00:00,Choose One,2024-05-27T20:31:52.7946864+00:00,,,,,,,35-44 years,2,
59fa3f3705d1d60001f149da,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T20:34:03.3729843+00:00,Confirmation,2024-05-27T20:34:12.6903992+00:00,TRUE,,,,,,,,
59fa3f3705d1d60001f149da,4,I1 ,,4,2024-05-27T20:34:29.3051207+00:00,Ellipse Scale,2024-05-27T20:34:39.6861053+00:00,,3.531443649725986,3.8437760610767966,TRUE,,,,,
59fa3f3705d1d60001f149da,5,S1,,5,2024-05-27T20:34:46.9374468+00:00,Ellipse Scale,2024-05-27T20:34:51.1311487+00:00,,3.081173083255934,3.337784765806951,TRUE,,,,,
59fa3f3705d1d60001f149da,6,I2,,6,2024-05-27T20:34:52.8086945+00:00,Ellipse Scale,2024-05-27T20:34:56.8588488+00:00,,4.199790572217784,4.377847658,TRUE,,,,,
59fa3f3705d1d60001f149da,7,S2,,7,2024-05-27T20:34:58.5106042+00:00,Ellipse Scale,2024-05-27T20:35:04.1686094+00:00,,3.745483154640218,4.058498394926675,TRUE,,,,,
59fa3f3705d1d60001f149da,8,I3,,8,2024-05-27T20:35:06.1976107+00:00,Ellipse Scale,2024-05-27T20:35:10.0765361+00:00,,3.6450396468814894,3.843676400514332,TRUE,,,,,
59fa3f3705d1d60001f149da,9,S3,,9,2024-05-27T20:35:11.9671245+00:00,Ellipse Scale,2024-05-27T20:35:16.0065383+00:00,,4.136946894858351,4.3123854941534345,TRUE,,,,,
59fa3f3705d1d60001f149da,10,I4,,10,2024-05-27T20:35:17.7156142+00:00,Ellipse Scale,2024-05-27T20:35:21.8981642+00:00,,2.9019136837256596,3.1314480571074275,TRUE,,,,,
59fa3f3705d1d60001f149da,11,S4,,11,2024-05-27T20:35:23.5895445+00:00,Ellipse Scale,2024-05-27T20:35:26.8384491+00:00,,3.140153360520545,3.273281027398594,TRUE,,,,,
59fa3f3705d1d60001f149da,12,I5,,12,2024-05-27T20:35:28.4561457+00:00,Ellipse Scale,2024-05-27T20:35:32.5286574+00:00,,3.8042728917915634,4.037444405705916,TRUE,,,,,
59fa3f3705d1d60001f149da,13,S5,,13,2024-05-27T20:35:35.0305229+00:00,Ellipse Scale,2024-05-27T20:35:37.8285141+00:00,,3.8721268750054563,4.103410085310537,TRUE,,,,,
