Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
5beb492b5324b10001c26ae8,37,Device,,37,2024-05-27T20:40:03.7142187+00:00,Choose One,2024-05-27T20:40:06.0255723+00:00,,,,Desktop,0.0,
5beb492b5324b10001c26ae8,38,Free text,,38,2024-05-27T20:40:07.5520219+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
5beb492b5324b10001c26ae8,39,Time,,39,2024-05-27T20:40:13.494868+00:00,Choose One,2024-05-27T20:40:16.1463765+00:00,,,,Within the last 7 days,0.0,
5beb492b5324b10001c26ae8,40,Frequency,,40,2024-05-27T20:40:17.9813297+00:00,Choose One,2024-05-27T20:40:22.7126037+00:00,,,,Monthly,2.0,
5beb492b5324b10001c26ae8,41,Propose,,41,2024-05-27T20:40:24.8758277+00:00,Choose One,2024-05-27T20:40:27.9477789+00:00,,,,Friends / Family,2.0,
5beb492b5324b10001c26ae8,42,Gender,,42,2024-05-27T20:40:31.7792892+00:00,Choose One,2024-05-27T20:40:33.6223284+00:00,,,,Male,0.0,
5beb492b5324b10001c26ae8,43,Age,,43,2024-05-27T20:40:34.8565042+00:00,Choose One,2024-05-27T20:40:37.166611+00:00,,,,45-54 years,3.0,
5e716ca3bea4de092aebb04e,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T20:40:03.970752+00:00,Confirmation,2024-05-27T20:40:10.2336634+00:00,True,,,,,
5e716ca3bea4de092aebb04e,4,I1,,4,2024-05-27T20:40:28.6259539+00:00,Discrete Scale,2024-05-27T20:40:31.4733357+00:00,,3.0, ,,,
5e716ca3bea4de092aebb04e,5,S1,,5,2024-05-27T20:40:32.7733554+00:00,Discrete Scale,2024-05-27T20:40:40.1332702+00:00,,3.0, ,,,
5e716ca3bea4de092aebb04e,6,I2,,6,2024-05-27T20:40:40.917353+00:00,Discrete Scale,2024-05-27T20:40:46.1656212+00:00,,4.0, ,,,
5e716ca3bea4de092aebb04e,7,S2,,7,2024-05-27T20:40:47.7301526+00:00,Discrete Scale,2024-05-27T20:40:58.7189605+00:00,,4.0, ,,,
5e716ca3bea4de092aebb04e,8,I3,,8,2024-05-27T20:41:00.2292848+00:00,Discrete Scale,2024-05-27T20:41:04.683916+00:00,,3.0,  ,,,
5e716ca3bea4de092aebb04e,9,S3,,9,2024-05-27T20:41:05.2270016+00:00,Discrete Scale,2024-05-27T20:41:05.9905904+00:00,,4.0,  ,,,
5e716ca3bea4de092aebb04e,10,I4,,10,2024-05-27T20:41:06.5088552+00:00,Discrete Scale,2024-05-27T20:41:08.7362182+00:00,,3.0,  ,,,
5e716ca3bea4de092aebb04e,11,S4,,11,2024-05-27T20:41:09.2595687+00:00,Discrete Scale,2024-05-27T20:41:11.1090958+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,12,I5,,12,2024-05-27T20:41:11.8120003+00:00,Discrete Scale,2024-05-27T20:41:17.3702582+00:00,,3.0,  ,,,
5e716ca3bea4de092aebb04e,13,S5,,13,2024-05-27T20:41:18.2646499+00:00,Discrete Scale,2024-05-27T20:41:18.9233601+00:00,,4.0,  ,,,
5e716ca3bea4de092aebb04e,14,I6,,14,2024-05-27T20:41:19.4358698+00:00,Discrete Scale,2024-05-27T20:41:22.3065116+00:00,,4.0,  ,,,
5e716ca3bea4de092aebb04e,15,S6,,15,2024-05-27T20:41:23.6882632+00:00,Discrete Scale,2024-05-27T20:41:24.4091177+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,16,I7,,16,2024-05-27T20:41:25.2274562+00:00,Discrete Scale,2024-05-27T20:41:35.3008861+00:00,,4.0,  ,,,
5e716ca3bea4de092aebb04e,17,S7,,17,2024-05-27T20:41:36.2856645+00:00,Discrete Scale,2024-05-27T20:41:39.2658078+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,18,I8,,18,2024-05-27T20:41:39.8417269+00:00,Discrete Scale,2024-05-27T20:41:53.7226119+00:00,,4.0,  ,,,
5e716ca3bea4de092aebb04e,19,S8,,19,2024-05-27T20:41:53.8944243+00:00,Discrete Scale,2024-05-27T20:41:55.201573+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,20,I9,,20,2024-05-27T20:41:55.5580056+00:00,Discrete Scale,2024-05-27T20:41:57.5348395+00:00,,5.0,Very Important,,,
5e716ca3bea4de092aebb04e,21,S9,,21,2024-05-27T20:41:57.9653018+00:00,Discrete Scale,2024-05-27T20:41:58.6013478+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,22,I10,,22,2024-05-27T20:41:58.9362482+00:00,Discrete Scale,2024-05-27T20:42:06.8481558+00:00,,4.0,  ,,,
5e716ca3bea4de092aebb04e,23,S10,,23,2024-05-27T20:42:07.4512214+00:00,Discrete Scale,2024-05-27T20:42:08.5024385+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,24,I11,,24,2024-05-27T20:42:08.8870717+00:00,Discrete Scale,2024-05-27T20:42:11.256705+00:00,,3.0,  ,,,
5e716ca3bea4de092aebb04e,25,S11,,25,2024-05-27T20:42:12.9350226+00:00,Discrete Scale,2024-05-27T20:42:14.1816111+00:00,,3.0,  ,,,
5e716ca3bea4de092aebb04e,26,I12,,26,2024-05-27T20:42:15.3594999+00:00,Discrete Scale,2024-05-27T20:42:21.3619386+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,27,S12,,27,2024-05-27T20:42:21.8197283+00:00,Discrete Scale,2024-05-27T20:42:23.211261+00:00,,3.0,  ,,,
5e716ca3bea4de092aebb04e,28,I13,,28,2024-05-27T20:42:23.585789+00:00,Discrete Scale,2024-05-27T20:42:24.9008091+00:00,,5.0,Very Important,,,
5e716ca3bea4de092aebb04e,29,S13,,29,2024-05-27T20:42:25.3677048+00:00,Discrete Scale,2024-05-27T20:42:25.8865778+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,30,I14,,30,2024-05-27T20:42:26.2171875+00:00,Discrete Scale,2024-05-27T20:42:27.5112765+00:00,,3.0,  ,,,
5e716ca3bea4de092aebb04e,31,S14,,31,2024-05-27T20:42:27.8596732+00:00,Discrete Scale,2024-05-27T20:42:29.3335282+00:00,,4.0,  ,,,
5e716ca3bea4de092aebb04e,32,Overall,,32,2024-05-27T20:42:29.7873652+00:00,Discrete Scale,2024-05-27T20:42:36.5138587+00:00,,2.0,  ,,,
5e716ca3bea4de092aebb04e,34,Ease,,34,2024-05-27T20:42:41.9764764+00:00,Discrete Scale,2024-05-27T20:42:52.7038844+00:00,,8.0,9,,,
5e716ca3bea4de092aebb04e,35,Meaningfulness,,35,2024-05-27T20:42:53.7439437+00:00,Discrete Scale,2024-05-27T20:42:56.6303059+00:00,,8.0,9,,,
5e716ca3bea4de092aebb04e,37,Device,,37,2024-05-27T20:43:00.6221807+00:00,Choose One,2024-05-27T20:43:02.7814421+00:00,,,,Mobile phone,1.0,
5e716ca3bea4de092aebb04e,38,Free text,,38,2024-05-27T20:43:03.2530151+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
5e716ca3bea4de092aebb04e,39,Time,,39,2024-05-27T20:43:05.5294441+00:00,Choose One,2024-05-27T20:43:06.7945677+00:00,,,,Within the last 7 days,0.0,
5e716ca3bea4de092aebb04e,40,Frequency,,40,2024-05-27T20:43:07.2369199+00:00,Choose One,2024-05-27T20:43:08.3885715+00:00,,,,Daily,0.0,
5e716ca3bea4de092aebb04e,41,Propose,,41,2024-05-27T20:43:08.772643+00:00,Choose One,2024-05-27T20:43:10.5108588+00:00,,,,Business / Work Travel,1.0,
5e716ca3bea4de092aebb04e,42,Gender,,42,2024-05-27T20:43:11.0701309+00:00,Choose One,2024-05-27T20:43:12.055649+00:00,,,,Female,1.0,
5e716ca3bea4de092aebb04e,43,Age,,43,2024-05-27T20:43:52.1923972+00:00,Choose One,2024-05-27T20:43:53.3937449+00:00,,,,25-34 years,1.0,
615053d9797fb434d2809d39,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T20:40:43.7351441+00:00,Confirmation,2024-05-27T20:41:26.5775051+00:00,True,,,,,
615053d9797fb434d2809d39,4,I1,,4,2024-05-27T20:41:55.4417451+00:00,Discrete Scale,2024-05-27T20:42:03.5552298+00:00,,5.0, Very Important,,,
615053d9797fb434d2809d39,5,S1,,5,2024-05-27T20:42:05.8861907+00:00,Discrete Scale,2024-05-27T20:42:11.8993887+00:00,,5.0,Very Satisfied,,,
615053d9797fb434d2809d39,6,I2,,6,2024-05-27T20:42:13.4026025+00:00,Discrete Scale,2024-05-27T20:42:19.066505+00:00,,3.0, ,,,
615053d9797fb434d2809d39,7,S2,,7,2024-05-27T20:42:20.0061293+00:00,Discrete Scale,2024-05-27T20:42:26.4280721+00:00,,4.0, ,,,
615053d9797fb434d2809d39,8,I3,,8,2024-05-27T20:42:27.0713731+00:00,Discrete Scale,2024-05-27T20:42:34.9095845+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,9,S3,,9,2024-05-27T20:42:36.1902349+00:00,Discrete Scale,2024-05-27T20:42:37.0192287+00:00,,5.0,Very Satisfied,,,
615053d9797fb434d2809d39,10,I4,,10,2024-05-27T20:42:38.7591413+00:00,Discrete Scale,2024-05-27T20:42:47.0100717+00:00,,1.0,Not Important,,,
615053d9797fb434d2809d39,11,S4,,11,2024-05-27T20:42:47.9692521+00:00,Discrete Scale,2024-05-27T20:42:48.6159144+00:00,,5.0,Very Satisfied,,,
615053d9797fb434d2809d39,12,I5,,12,2024-05-27T20:42:50.6322008+00:00,Discrete Scale,2024-05-27T20:42:54.9138166+00:00,,5.0,Very Important,,,
615053d9797fb434d2809d39,13,S5,,13,2024-05-27T20:42:55.7615271+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
615053d9797fb434d2809d39,14,I6,,14,2024-05-27T20:43:00.773318+00:00,Discrete Scale,2024-05-27T20:43:08.661617+00:00,,3.0,  ,,,
615053d9797fb434d2809d39,15,S6,,15,2024-05-27T20:43:09.4114699+00:00,Discrete Scale,2024-05-27T20:43:11.1168254+00:00,,3.0,  ,,,
615053d9797fb434d2809d39,16,I7,,16,2024-05-27T20:43:11.7651916+00:00,Discrete Scale,2024-05-27T20:43:15.4204181+00:00,,5.0,Very Important,,,
615053d9797fb434d2809d39,17,S7,,17,2024-05-27T20:43:16.4364048+00:00,Discrete Scale,2024-05-27T20:43:19.3951738+00:00,,5.0,Very Satisfied,,,
615053d9797fb434d2809d39,18,I8,,18,2024-05-27T20:43:20.033992+00:00,Discrete Scale,2024-05-27T20:43:34.9729048+00:00,,5.0,Very Important,,,
615053d9797fb434d2809d39,19,S8,,19,2024-05-27T20:43:35.8525235+00:00,Discrete Scale,2024-05-27T20:43:38.6409901+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,20,I9,,20,2024-05-27T20:43:39.3511253+00:00,Discrete Scale,2024-05-27T20:43:45.7241679+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,21,S9,,21,2024-05-27T20:43:46.4478598+00:00,Discrete Scale,2024-05-27T20:43:50.0161476+00:00,,3.0,  ,,,
615053d9797fb434d2809d39,22,I10,,22,2024-05-27T20:43:51.0742219+00:00,Discrete Scale,2024-05-27T20:43:54.5336091+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,23,S10,,23,2024-05-27T20:43:55.2705027+00:00,Discrete Scale,2024-05-27T20:43:56.0963388+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,24,I11,,24,2024-05-27T20:43:57.5082188+00:00,Discrete Scale,2024-05-27T20:44:00.3424329+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,25,S11,,25,2024-05-27T20:44:01.1306016+00:00,Discrete Scale,2024-05-27T20:44:04.4478226+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,26,I12,,26,2024-05-27T20:44:05.0698257+00:00,Discrete Scale,2024-05-27T20:44:08.1697768+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,27,S12,,27,2024-05-27T20:44:10.2590355+00:00,Discrete Scale,2024-05-27T20:44:11.9504179+00:00,,5.0,Very Satisfied,,,
615053d9797fb434d2809d39,28,I13,,28,2024-05-27T20:44:12.7520076+00:00,Discrete Scale,2024-05-27T20:44:16.4238+00:00,,3.0,  ,,,
615053d9797fb434d2809d39,29,S13,,29,2024-05-27T20:44:17.2732639+00:00,Discrete Scale,2024-05-27T20:44:19.5281641+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,30,I14,,30,2024-05-27T20:44:20.7565683+00:00,Discrete Scale,2024-05-27T20:44:27.234193+00:00,,4.0,  ,,,
615053d9797fb434d2809d39,31,S14,,31,2024-05-27T20:44:28.1576015+00:00,Discrete Scale,2024-05-27T20:44:28.780182+00:00,,5.0,Very Satisfied,,,
615053d9797fb434d2809d39,32,Overall,,32,2024-05-27T20:44:29.8319095+00:00,Discrete Scale,2024-05-27T20:44:33.0579949+00:00,,4.0,Very Satisfied,,,
615053d9797fb434d2809d39,34,Ease,,34,2024-05-27T20:44:38.5954583+00:00,Discrete Scale,2024-05-27T20:44:46.1069676+00:00,,7.0,8,,,
615053d9797fb434d2809d39,35,Meaningfulness,,35,2024-05-27T20:44:46.9079395+00:00,Discrete Scale,2024-05-27T20:44:53.6581046+00:00,,7.0,8,,,
615053d9797fb434d2809d39,37,Device,,37,2024-05-27T20:44:59.1354754+00:00,Choose One,2024-05-27T20:45:02.0267501+00:00,,,,Mobile phone,1.0,
615053d9797fb434d2809d39,38,Free text,,38,2024-05-27T20:45:03.2458911+00:00,Free Text,2024-05-27T20:45:15.1823891+00:00,,,,,,
615053d9797fb434d2809d39,39,Time,,39,2024-05-27T20:45:15.2751357+00:00,Choose One,2024-05-27T20:45:19.0290003+00:00,,,,Within the last 7 days,0.0,
615053d9797fb434d2809d39,40,Frequency,,40,2024-05-27T20:45:19.8776824+00:00,Choose One,2024-05-27T20:45:22.3888126+00:00,,,,Monthly,2.0,
615053d9797fb434d2809d39,41,Propose,,41,2024-05-27T20:45:24.3652577+00:00,Choose One,2024-05-27T20:45:30.5759914+00:00,,,,Leisure /Eating out /Non-essential shopping ,4.0,
615053d9797fb434d2809d39,42,Gender,,42,2024-05-27T20:45:34.88724+00:00,Choose One,2024-05-27T20:45:36.1887275+00:00,,,,Male,0.0,
615053d9797fb434d2809d39,43,Age,,43,2024-05-27T20:45:37.1704896+00:00,Choose One,2024-05-27T20:45:38.9768365+00:00,,,,35-44 years,2.0,
5e0fd3bce632e16d3d47a28d,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T20:41:21.0059241+00:00,Confirmation,2024-05-27T20:41:27.5470644+00:00,True,,,,,
5e0fd3bce632e16d3d47a28d,4,I1,,4,2024-05-27T20:41:35.2190271+00:00,Discrete Scale,2024-05-27T20:41:38.2580134+00:00,,4.0, ,,,
5e0fd3bce632e16d3d47a28d,5,S1,,5,2024-05-27T20:41:39.1102647+00:00,Discrete Scale,2024-05-27T20:41:47.0260985+00:00,,3.0, ,,,
5e0fd3bce632e16d3d47a28d,6,I2,,6,2024-05-27T20:41:47.7180157+00:00,Discrete Scale,2024-05-27T20:41:50.3801218+00:00,,4.0, ,,,
5e0fd3bce632e16d3d47a28d,7,S2,,7,2024-05-27T20:41:51.1016938+00:00,Discrete Scale,2024-05-27T20:41:52.1612292+00:00,,4.0, ,,,
5e0fd3bce632e16d3d47a28d,8,I3,,8,2024-05-27T20:41:52.8299996+00:00,Discrete Scale,2024-05-27T20:41:54.489571+00:00,,5.0,Very Important,,,
5e0fd3bce632e16d3d47a28d,9,S3,,9,2024-05-27T20:41:55.2009024+00:00,Discrete Scale,2024-05-27T20:41:57.1789784+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,10,I4,,10,2024-05-27T20:41:57.9649881+00:00,Discrete Scale,2024-05-27T20:42:00.7484722+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,11,S4,,11,2024-05-27T20:42:01.5201175+00:00,Discrete Scale,2024-05-27T20:42:03.9706282+00:00,,5.0,Very Satisfied,,,
5e0fd3bce632e16d3d47a28d,12,I5,,12,2024-05-27T20:42:04.6090945+00:00,Discrete Scale,2024-05-27T20:42:05.5734086+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,13,S5,,13,2024-05-27T20:42:07.0123112+00:00,Discrete Scale,2024-05-27T20:42:08.2355484+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,14,I6,,14,2024-05-27T20:42:09.6771729+00:00,Discrete Scale,2024-05-27T20:42:10.4009096+00:00,,5.0,Very Important,,,
5e0fd3bce632e16d3d47a28d,15,S6,,15,2024-05-27T20:42:15.982823+00:00,Discrete Scale,2024-05-27T20:42:16.7402085+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,16,I7,,16,2024-05-27T20:42:17.4204046+00:00,Discrete Scale,2024-05-27T20:42:18.4641187+00:00,,5.0,Very Important,,,
5e0fd3bce632e16d3d47a28d,17,S7,,17,2024-05-27T20:42:19.155321+00:00,Discrete Scale,2024-05-27T20:42:20.6815123+00:00,,5.0,Very Satisfied,,,
5e0fd3bce632e16d3d47a28d,18,I8,,18,2024-05-27T20:42:21.4033745+00:00,Discrete Scale,2024-05-27T20:42:22.0842222+00:00,,5.0,Very Important,,,
5e0fd3bce632e16d3d47a28d,19,S8,,19,2024-05-27T20:42:23.9045549+00:00,Discrete Scale,2024-05-27T20:42:27.6467062+00:00,,5.0,Very Satisfied,,,
5e0fd3bce632e16d3d47a28d,20,I9,,20,2024-05-27T20:42:28.9624995+00:00,Discrete Scale,2024-05-27T20:42:30.367898+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,21,S9,,21,2024-05-27T20:42:31.24077+00:00,Discrete Scale,2024-05-27T20:42:33.8370292+00:00,,5.0,Very Satisfied,,,
5e0fd3bce632e16d3d47a28d,22,I10,,22,2024-05-27T20:42:34.7237399+00:00,Discrete Scale,2024-05-27T20:42:35.6252073+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,23,S10,,23,2024-05-27T20:42:36.3487925+00:00,Discrete Scale,2024-05-27T20:42:37.3607435+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,24,I11,,24,2024-05-27T20:42:38.2082024+00:00,Discrete Scale,2024-05-27T20:42:56.7055414+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,25,S11,,25,2024-05-27T20:42:57.7653556+00:00,Discrete Scale,2024-05-27T20:43:01.9967076+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,26,I12,,26,2024-05-27T20:43:02.7102561+00:00,Discrete Scale,2024-05-27T20:43:04.0872715+00:00,,5.0,Very Important,,,
5e0fd3bce632e16d3d47a28d,27,S12,,27,2024-05-27T20:43:04.8216897+00:00,Discrete Scale,2024-05-27T20:43:05.6383415+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,28,I13,,28,2024-05-27T20:43:06.4625651+00:00,Discrete Scale,2024-05-27T20:43:07.4073787+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,29,S13,,29,2024-05-27T20:43:08.3067175+00:00,Discrete Scale,2024-05-27T20:43:09.5760769+00:00,,5.0,Very Satisfied,,,
5e0fd3bce632e16d3d47a28d,30,I14,,30,2024-05-27T20:43:10.7630333+00:00,Discrete Scale,2024-05-27T20:43:11.5330058+00:00,,4.0,  ,,,
5e0fd3bce632e16d3d47a28d,31,S14,,31,2024-05-27T20:43:12.2627412+00:00,Discrete Scale,2024-05-27T20:43:13.2163413+00:00,,5.0,Very Satisfied,,,
5e0fd3bce632e16d3d47a28d,32,Overall,,32,2024-05-27T20:43:14.2012747+00:00,Discrete Scale,2024-05-27T20:43:15.0756254+00:00,,3.0,  ,,,
5e0fd3bce632e16d3d47a28d,34,Ease,,34,2024-05-27T20:43:17.7059853+00:00,Discrete Scale,2024-05-27T20:43:23.5352525+00:00,,8.0,9,,,
5e0fd3bce632e16d3d47a28d,35,Meaningfulness,,35,2024-05-27T20:43:25.3266145+00:00,Discrete Scale,2024-05-27T20:43:29.9928773+00:00,,8.0,9,,,
5e0fd3bce632e16d3d47a28d,37,Device,,37,2024-05-27T20:43:32.3745022+00:00,Choose One,2024-05-27T20:43:34.1050096+00:00,,,,Mobile phone,1.0,
5e0fd3bce632e16d3d47a28d,38,Free text,,38,2024-05-27T20:43:34.8430241+00:00,Free Text,2024-05-27T20:43:39.2948479+00:00,,,,,,No
5e0fd3bce632e16d3d47a28d,39,Time,,39,2024-05-27T20:43:40.1529444+00:00,Choose One,2024-05-27T20:43:43.4213454+00:00,,,,Within the last 7 days,0.0,
5e0fd3bce632e16d3d47a28d,40,Frequency,,40,2024-05-27T20:43:44.1671184+00:00,Choose One,2024-05-27T20:43:51.690644+00:00,,,,Weekly,1.0,
5e0fd3bce632e16d3d47a28d,41,Propose,,41,2024-05-27T20:43:52.5023665+00:00,Choose One,2024-05-27T20:44:02.7751598+00:00,,,,Business / Work Travel,1.0,
5e0fd3bce632e16d3d47a28d,42,Gender,,42,2024-05-27T20:44:03.4956137+00:00,Choose One,2024-05-27T20:44:04.6058605+00:00,,,,Female,1.0,
5e0fd3bce632e16d3d47a28d,43,Age,,43,2024-05-27T20:44:05.3479406+00:00,Choose One,2024-05-27T20:44:06.7216492+00:00,,,,18-24 years,0.0,
5fb0198dce9407370ad85737,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T20:41:56.3383847+00:00,Confirmation,2024-05-27T20:42:31.3555525+00:00,True,,,,,
5fb0198dce9407370ad85737,4,I1,,4,2024-05-27T20:42:53.3625622+00:00,Discrete Scale,2024-05-27T20:43:04.4365102+00:00,,4.0, ,,,
5fb0198dce9407370ad85737,5,S1,,5,2024-05-27T20:43:08.357702+00:00,Discrete Scale,2024-05-27T20:43:17.9897451+00:00,,4.0, ,,,
5fb0198dce9407370ad85737,6,I2,,6,2024-05-27T20:43:19.0140227+00:00,Discrete Scale,2024-05-27T20:43:30.2264134+00:00,,3.0, ,,,
5fb0198dce9407370ad85737,7,S2,,7,2024-05-27T20:43:31.6207594+00:00,Discrete Scale,2024-05-27T20:43:42.0306083+00:00,,4.0, ,,,
5fb0198dce9407370ad85737,8,I3,,8,2024-05-27T20:43:43.467738+00:00,Discrete Scale,2024-05-27T20:43:51.3738515+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,9,S3,,9,2024-05-27T20:43:52.3136877+00:00,Discrete Scale,2024-05-27T20:43:58.0224014+00:00,,5.0,Very Satisfied,,,
5fb0198dce9407370ad85737,10,I4,,10,2024-05-27T20:44:00.43429+00:00,Discrete Scale,2024-05-27T20:44:04.9177079+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,11,S4,,11,2024-05-27T20:44:06.2455616+00:00,Discrete Scale,2024-05-27T20:44:12.7098138+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,12,I5,,12,2024-05-27T20:44:13.7436126+00:00,Discrete Scale,2024-05-27T20:44:18.569756+00:00,,5.0,Very Important,,,
5fb0198dce9407370ad85737,13,S5,,13,2024-05-27T20:44:20.0672199+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb0198dce9407370ad85737,14,I6,,14,2024-05-27T20:44:25.4654836+00:00,Discrete Scale,2024-05-27T20:44:31.2785342+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,15,S6,,15,2024-05-27T20:44:32.3455615+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb0198dce9407370ad85737,16,I7,,16,2024-05-27T20:44:34.2922016+00:00,Discrete Scale,2024-05-27T20:44:40.6325233+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,17,S7,,17,2024-05-27T20:44:42.0798557+00:00,Discrete Scale,2024-05-27T20:44:45.9446488+00:00,,1.0,Not Satisfied,,,
5fb0198dce9407370ad85737,18,I8,,18,2024-05-27T20:44:47.413349+00:00,Discrete Scale,2024-05-27T20:44:51.918575+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,19,S8,,19,2024-05-27T20:44:53.072248+00:00,Discrete Scale,2024-05-27T20:44:54.8777795+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,20,I9,,20,2024-05-27T20:44:56.6280659+00:00,Discrete Scale,2024-05-27T20:45:07.509516+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,21,S9,,21,2024-05-27T20:45:08.6477417+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb0198dce9407370ad85737,22,I10,,22,2024-05-27T20:45:10.3242468+00:00,Discrete Scale,2024-05-27T20:45:13.9680683+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,23,S10,,23,2024-05-27T20:45:15.3425826+00:00,Discrete Scale,2024-05-27T20:45:16.4966083+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,24,I11,,24,2024-05-27T20:45:19.1109623+00:00,Discrete Scale,2024-05-27T20:45:23.2730095+00:00,,3.0,  ,,,
5fb0198dce9407370ad85737,25,S11,,25,2024-05-27T20:45:24.3292857+00:00,Discrete Scale,2024-05-27T20:45:29.4783577+00:00,,3.0,  ,,,
5fb0198dce9407370ad85737,26,I12,,26,2024-05-27T20:45:30.7540506+00:00,Discrete Scale,2024-05-27T20:45:33.3589885+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,27,S12,,27,2024-05-27T20:45:34.7122581+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb0198dce9407370ad85737,28,I13,,28,2024-05-27T20:45:36.0927738+00:00,Discrete Scale,2024-05-27T20:45:39.0910904+00:00,,5.0,Very Important,,,
5fb0198dce9407370ad85737,29,S13,,29,2024-05-27T20:45:40.1283155+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb0198dce9407370ad85737,30,I14,,30,2024-05-27T20:45:42.1010839+00:00,Discrete Scale,2024-05-27T20:45:52.0236952+00:00,,4.0,  ,,,
5fb0198dce9407370ad85737,31,S14,,31,2024-05-27T20:45:53.1936944+00:00,Discrete Scale,2024-05-27T20:45:55.89395+00:00,,3.0,  ,,,
5fb0198dce9407370ad85737,32,Overall,,32,2024-05-27T20:45:56.8691338+00:00,Discrete Scale,2024-05-27T20:45:59.5434052+00:00,,3.0,  ,,,
5fb0198dce9407370ad85737,34,Ease,,34,2024-05-27T20:46:05.4334415+00:00,Discrete Scale,2024-05-27T20:46:12.4254775+00:00,,8.0,9,,,
5fb0198dce9407370ad85737,35,Meaningfulness,,35,2024-05-27T20:46:13.5446508+00:00,Discrete Scale,2024-05-27T20:47:23.3371021+00:00,,6.0,7,,,
5fb0198dce9407370ad85737,37,Device,,37,2024-05-27T20:47:30.7758177+00:00,Choose One,2024-05-27T20:47:33.7883794+00:00,,,,Desktop,0.0,
5fb0198dce9407370ad85737,38,Free text,,38,2024-05-27T20:47:35.3586241+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
5fb0198dce9407370ad85737,39,Time,,39,2024-05-27T20:47:40.2365556+00:00,Choose One,2024-05-27T20:47:43.115085+00:00,,,,Within the last 7 days,0.0,
5fb0198dce9407370ad85737,40,Frequency,,40,2024-05-27T20:47:44.2066974+00:00,Choose One,2024-05-27T20:47:49.715675+00:00,,,,More than six times a year,3.0,
5fb0198dce9407370ad85737,41,Propose,,41,2024-05-27T20:47:50.8428711+00:00,Choose One,2024-05-27T20:48:01.1558577+00:00,,,,Friends / Family,2.0,
5fb0198dce9407370ad85737,42,Gender,,42,2024-05-27T20:48:02.7179864+00:00,Choose One,2024-05-27T20:48:04.9854321+00:00,,,,Female,1.0,
